%time,4220.583,7106.00615,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter,,,
1.58E+18,4220.57841,7106.00468,19.3,602987.5409,6940216.607,43,V,,,
1.58E+18,4220.57831,7106.00557,18.9,603034.1142,6940206.907,43,V,,,
1.58E+18,4220.57826,7106.00617,19.1,603065.2787,6940196.728,43,V,,,
1.58E+18,4220.5784,7106.00641,19,603079.9952,6940219.481,43,V,,,
1.58E+18,4220.57858,7106.00659,18.9,603084.7852,6940230.778,43,V,,,
1.58E+18,4220.57875,7106.00672,18.6,603094.3651,6940253.372,43,V,,,
1.58E+18,4220.57899,7106.00689,18.3,603098.8086,6940275.806,43,V,,,
1.58E+18,4220.57906,7106.00692,18.1,603103.5985,6940287.102,43,V,,,
1.58E+18,4220.57904,7106.00687,18,603098.4622,6940286.943,43,V,,,
1.58E+18,4220.57904,7106.00684,17.9,603098.4622,6940286.943,43,V,,,
1.58E+18,4220.57903,7106.0068,17.8,603098.4622,6940286.943,43,V,,,
